Chromosome	Window	Sample	Value
E2	17900000	IPL	2.085
E2	17900000	PBE	2.085
E2	18100000	FCA	5.606
E2	18100000	PRU	3.351
E2	18100000	PBE	2.212
E2	18100000	PVI	2.212
E2	18100000	IPL	2.683
E2	18000000	FCA	5.585
E2	18000000	PRU	2.878
E2	18000000	IPL	2.096
E2	18000000	PVI	1.6150000000000002
E2	18000000	PBE	1.6150000000000002
E2	18300000	FCA	5.601
E2	18300000	IPL	2.382
E2	18300000	PBE	1.918
E2	18300000	PVI	1.918
E2	18300000	PRU	3.143
E2	18200000	FCA	5.683
E2	18200000	PRU	3.35
E2	18200000	IPL	2.552
E2	18200000	PVI	2.0340000000000003
E2	18200000	PBE	2.0340000000000003
E2	18500000	FCA	5.507
E2	18500000	IPL	2.315
E2	18500000	PBE	1.7659999999999998
E2	18500000	PVI	1.7659999999999998
E2	18500000	PRU	3.1460000000000004
E2	18400000	FCA	5.986
E2	18400000	PRU	3.52
E2	18400000	IPL	2.86
E2	18400000	PVI	2.15
E2	18400000	PBE	2.15
E2	18600000	FCA	5.538
E2	18600000	IPL	2.477
E2	18600000	PBE	2.038
E2	18600000	PVI	2.038
E2	18600000	PRU	2.7969999999999997
E2	18700000	FCA	5.469
E2	18700000	PRU	2.928
E2	18700000	PVI	2.434
E2	18700000	IPL	1.9269999999999998
E2	18700000	PBE	1.9269999999999998
E2	18800000	FCA	5.436
E2	18800000	PRU	3.1870000000000003
E2	18800000	IPL	2.548
E2	18800000	PVI	2.163
E2	18800000	PBE	2.163
E2	18900000	FCA	5.784000000000001
E2	18900000	PRU	3.579
E2	18900000	PBE	2.289
E2	18900000	PVI	2.289
E2	18900000	IPL	3.064
E2	19000000	FCA	5.555000000000001
E2	19000000	IPL	2.486
E2	19000000	PBE	1.9980000000000002
E2	19000000	PVI	1.9980000000000002
E2	19000000	PRU	3.4229999999999996
E2	19100000	FCA	5.481
E2	19100000	PRU	2.886
E2	19100000	IPL	2.2399999999999998
E2	19100000	PVI	1.745
E2	19100000	PBE	1.745
E2	19200000	FCA	5.547
E2	19200000	IPL	2.58
E2	19200000	PBE	1.9460000000000002
E2	19200000	PVI	1.9460000000000002
E2	19200000	PRU	3.345
E2	19300000	FCA	5.526
E2	19300000	IPL	2.6270000000000002
E2	19300000	PBE	1.9980000000000002
E2	19300000	PVI	1.9980000000000002
E2	19300000	PRU	3.381
E2	19400000	FCA	5.466
E2	19400000	IPL	2.308
E2	19400000	PBE	1.9060000000000001
E2	19400000	PVI	1.9060000000000001
E2	19400000	PRU	3.232
E2	19800000	FCA	5.5649999999999995
E2	19800000	PRU	2.7640000000000002
E2	19800000	PBE	1.725
E2	19800000	PVI	1.725
E2	19800000	IPL	2.245
E2	19500000	FCA	5.455
E2	19500000	IPL	2.385
E2	19500000	PBE	2.089
E2	19500000	PVI	2.089
E2	19500000	PRU	3.189
E2	19600000	FCA	5.484
E2	19600000	IPL	2.44
E2	19600000	PBE	2.001
E2	19600000	PVI	2.001
E2	19600000	PRU	3.483
E2	19900000	FCA	5.444
E2	19900000	PRU	3.175
E2	19900000	PBE	1.899
E2	19900000	PVI	1.899
E2	19900000	IPL	2.506
E2	19700000	FCA	5.4399999999999995
E2	19700000	PRU	3.306
E2	19700000	PBE	2.239
E2	19700000	PVI	2.239
E2	19700000	IPL	2.822
E2	20000000	FCA	5.481
E2	20000000	PRU	2.8649999999999998
E2	20000000	IPL	2.303
E2	20000000	PVI	1.814
E2	20000000	PBE	1.814
E2	20100000	FCA	5.656
E2	20100000	PRU	3.049
E2	20100000	PBE	2.027
E2	20100000	IPL	2.027
E2	20100000	PVI	2.5340000000000003
E2	20200000	FCA	5.5649999999999995
E2	20200000	PRU	2.935
E2	20200000	IPL	2.346
E2	20200000	PVI	1.931
E2	20200000	PBE	1.931
E2	20300000	FCA	5.481
E2	20300000	PRU	3.211
E2	20300000	IPL	2.22
E2	20300000	PVI	1.646
E2	20300000	PBE	1.646
E2	20400000	FCA	5.506
E2	20400000	PRU	3.1399999999999997
E2	20400000	PBE	1.73
E2	20400000	PVI	1.73
E2	20400000	IPL	2.495
E2	20500000	FCA	5.434
E2	20500000	PRU	3.4029999999999996
E2	20500000	PBE	2.176
E2	20500000	PVI	2.176
E2	20500000	IPL	2.532
E2	20600000	FCA	5.614
E2	20600000	PRU	3.2460000000000004
E2	20600000	IPL	2.547
E2	20600000	PVI	1.968
E2	20600000	PBE	1.968
E2	20800000	FCA	5.55
E2	20800000	PRU	3.2489999999999997
E2	20800000	IPL	2.478
E2	20800000	PVI	1.915
E2	20800000	PBE	1.915
E2	20700000	FCA	5.439
E2	20700000	PRU	3.193
E2	20700000	PBE	1.96
E2	20700000	PVI	1.96
E2	20700000	IPL	2.388
E2	20900000	FCA	5.519
E2	20900000	IPL	2.569
E2	20900000	PBE	2.043
E2	20900000	PVI	2.043
E2	20900000	PRU	3.1809999999999996
E2	21000000	FCA	5.48
E2	21000000	PRU	3.041
E2	21000000	IPL	2.322
E2	21000000	PVI	1.762
E2	21000000	PBE	1.762
E2	21100000	FCA	5.713
E2	21100000	IPL	2.322
E2	21100000	PBE	1.865
E2	21100000	PVI	1.865
E2	21100000	PRU	3.0300000000000002
E2	21200000	FCA	5.48
E2	21200000	IPL	2.335
E2	21200000	PBE	1.703
E2	21200000	PVI	1.703
E2	21200000	PRU	3.1460000000000004
E2	21400000	FCA	5.476
E2	21400000	PRU	3.235
E2	21400000	IPL	2.693
E2	21400000	PVI	1.902
E2	21400000	PBE	1.902
E2	21300000	FCA	5.462
E2	21300000	IPL	2.468
E2	21300000	PBE	1.91
E2	21300000	PVI	1.91
E2	21300000	PRU	3.094
E2	21600000	FCA	5.469
E2	21600000	PRU	3.124
E2	21600000	IPL	2.548
E2	21600000	PVI	1.974
E2	21600000	PBE	1.974
E2	21500000	FCA	5.461
E2	21500000	IPL	2.3890000000000002
E2	21500000	PBE	1.958
E2	21500000	PVI	1.958
E2	21500000	PRU	3.154
E2	21800000	FCA	5.514
E2	21800000	IPL	2.579
E2	21800000	PBE	1.976
E2	21800000	PVI	1.976
E2	21800000	PRU	3.526
E2	21700000	FCA	5.436
E2	21700000	IPL	2.632
E2	21700000	PBE	2.068
E2	21700000	PVI	2.068
E2	21700000	PRU	3.3029999999999995
E2	21900000	FCA	5.573
E2	21900000	IPL	2.705
E2	21900000	PBE	2.1
E2	21900000	PVI	2.1
E2	21900000	PRU	3.3369999999999997
E2	22000000	FCA	5.486
E2	22000000	PRU	3.159
E2	22000000	PBE	1.955
E2	22000000	PVI	1.955
E2	22000000	IPL	2.487
E2	22200000	FCA	5.624
E2	22200000	IPL	2.228
E2	22200000	PBE	1.719
E2	22200000	PVI	1.719
E2	22200000	PRU	3.2960000000000003
E2	22100000	FCA	5.464
E2	22100000	IPL	2.565
E2	22100000	PBE	1.9879999999999998
E2	22100000	PVI	1.9879999999999998
E2	22100000	PRU	3.2300000000000004
E2	22300000	FCA	5.4399999999999995
E2	22300000	IPL	2.198
E2	22300000	PBE	1.686
E2	22300000	PVI	1.686
E2	22300000	PRU	3.2710000000000004
E2	22500000	FCA	5.426
E2	22500000	PRU	3.007
E2	22500000	IPL	2.508
E2	22500000	PVI	2.019
E2	22500000	PBE	2.019
E2	22600000	FCA	5.5440000000000005
E2	22600000	PRU	3.004
E2	22600000	IPL	2.516
E2	22600000	PVI	1.695
E2	22600000	PBE	1.695
E2	22400000	FCA	5.471
E2	22400000	IPL	2.768
E2	22400000	PBE	2.241
E2	22400000	PVI	2.241
E2	22400000	PRU	3.904
E2	22700000	FCA	5.4670000000000005
E2	22700000	IPL	2.612
E2	22700000	PBE	2.181
E2	22700000	PVI	2.181
E2	22700000	PRU	3.4099999999999997
E2	22800000	FCA	5.522
E2	22800000	PRU	3.259
E2	22800000	IPL	2.464
E2	22800000	PVI	1.959
E2	22800000	PBE	1.959
E2	23000000	FCA	5.4670000000000005
E2	23000000	IPL	2.48
E2	23000000	PBE	1.9380000000000002
E2	23000000	PVI	1.9380000000000002
E2	23000000	PRU	3.1199999999999997
E2	22900000	FCA	5.463
E2	22900000	PRU	3.444
E2	22900000	IPL	2.693
E2	22900000	PVI	2.099
E2	22900000	PBE	2.099
E2	23100000	FCA	5.5280000000000005
E2	23100000	IPL	2.5340000000000003
E2	23100000	PBE	1.932
E2	23100000	PVI	1.932
E2	23100000	PRU	2.723
E2	23300000	FCA	5.441
E2	23300000	IPL	2.383
E2	23300000	PBE	1.77
E2	23300000	PVI	1.77
E2	23300000	PRU	3.024
E2	23400000	FCA	5.463
E2	23400000	IPL	2.613
E2	23400000	PBE	1.4749999999999999
E2	23400000	PVI	1.4749999999999999
E2	23400000	PRU	3.4619999999999997
E2	23200000	FCA	5.445
E2	23200000	PRU	3.1809999999999996
E2	23200000	PBE	2.112
E2	23200000	PVI	2.112
E2	23200000	IPL	2.795
E2	23500000	FCA	5.471
E2	23500000	PVI	2.541
E2	23500000	PBE	2.4219999999999997
E2	23500000	IPL	2.4219999999999997
E2	23500000	PRU	3.304
E2	23900000	FCA	5.466
E2	23900000	IPL	2.74
E2	23900000	PBE	1.4449999999999998
E2	23900000	PVI	1.4449999999999998
E2	23900000	PRU	3.5020000000000002
E2	24200000	FCA	5.527
E2	24200000	PRU	3.656
E2	24200000	PBE	2.098
E2	24200000	IPL	2.098
E2	24200000	PVI	2.79
E2	24000000	FCA	5.504
E2	24000000	PRU	3.6769999999999996
E2	24000000	IPL	2.779
E2	24000000	PVI	2.012
E2	24000000	PBE	2.012
E2	24300000	FCA	5.427
E2	24300000	PRU	3.672
E2	24300000	PBE	2.235
E2	24300000	IPL	2.235
E2	24300000	PVI	2.649
E2	24100000	FCA	5.469
E2	24100000	PVI	2.708
E2	24100000	PBE	1.951
E2	24100000	IPL	1.951
E2	24100000	PRU	3.594
E2	23600000	FCA	5.59
E2	23600000	PRU	3.5770000000000004
E2	23600000	PBE	1.8579999999999999
E2	23600000	PVI	1.8579999999999999
E2	23600000	IPL	2.858
E2	24500000	FCA	5.498
E2	24500000	PRU	3.708
E2	24500000	PBE	1.9929999999999999
E2	24500000	PVI	1.9929999999999999
E2	24500000	IPL	2.721
E2	24400000	FCA	5.479
E2	24400000	IPL	2.775
E2	24400000	PBE	2.106
E2	24400000	PVI	2.106
E2	24400000	PRU	3.718
E2	23800000	FCA	5.686999999999999
E2	23800000	IPL	3.3489999999999998
E2	23800000	PBE	1.746
E2	23800000	PVI	1.746
E2	23800000	PRU	4.279999999999999
E2	24600000	FCA	5.516
E2	24600000	PRU	3.467
E2	24600000	PBE	1.8849999999999998
E2	24600000	PVI	1.8849999999999998
E2	24600000	IPL	2.483
E2	24900000	FCA	5.459
E2	24900000	IPL	2.769
E2	24900000	PBE	1.7950000000000002
E2	24900000	PVI	1.7950000000000002
E2	24900000	PRU	3.3320000000000003
E2	24700000	FCA	5.47
E2	24700000	PRU	3.144
E2	24700000	IPL	2.326
E2	24700000	PVI	1.7670000000000001
E2	24700000	PBE	1.7670000000000001
E2	25200000	FCA	5.473
E2	25200000	PRU	3.068
E2	25200000	IPL	2.6630000000000003
E2	25200000	PVI	1.711
E2	25200000	PBE	1.711
E2	24800000	FCA	5.468
E2	24800000	PRU	3.228
E2	24800000	PBE	2.067
E2	24800000	PVI	2.067
E2	24800000	IPL	2.681
E2	25000000	FCA	5.447
E2	25000000	IPL	2.09
E2	25000000	PBE	1.7049999999999998
E2	25000000	PVI	1.7049999999999998
E2	25000000	PRU	3.021
E2	23700000	FCA	7.2669999999999995
E2	23700000	PRU	5.7540000000000004
E2	23700000	IPL	4.629
E2	23700000	PVI	2.6270000000000002
E2	23700000	PBE	2.6270000000000002
E2	25100000	FCA	5.4559999999999995
E2	25100000	IPL	2.206
E2	25100000	PBE	1.664
E2	25100000	PVI	1.664
E2	25100000	PRU	3.048
E2	25300000	FCA	5.457
E2	25300000	PRU	2.988
E2	25300000	PBE	1.381
E2	25300000	PVI	1.381
E2	25300000	IPL	2.315
E2	25400000	FCA	5.421
E2	25400000	IPL	2.565
E2	25400000	PBE	2.275
E2	25400000	PVI	2.275
E2	25400000	PRU	3.256
E2	25600000	FCA	5.487
E2	25600000	IPL	2.659
E2	25600000	PBE	1.9
E2	25600000	PVI	1.9
E2	25600000	PRU	3.4799999999999995
E2	25500000	FCA	5.496
E2	25500000	PRU	2.933
E2	25500000	PBE	1.9
E2	25500000	PVI	1.9
E2	25500000	IPL	2.231
E2	25700000	FCA	5.4399999999999995
E2	25700000	PBE	3.282
E2	25700000	IPL	2.862
E2	25700000	PVI	2.862
E2	25700000	PRU	4.405
E2	25800000	FCA	5.436
E2	25800000	PRU	3.982
E2	25800000	PVI	2.456
E2	25800000	IPL	2.218
E2	25800000	PBE	2.218
E2	25900000	FCA	5.4510000000000005
E2	25900000	PRU	3.1759999999999997
E2	25900000	IPL	2.1590000000000003
E2	25900000	PVI	1.717
E2	25900000	PBE	1.717
E2	26000000	FCA	5.46
E2	26000000	PRU	3.417
E2	26000000	PVI	2.2030000000000003
E2	26000000	IPL	1.955
E2	26000000	PBE	1.955
E2	26300000	FCA	5.4399999999999995
E2	26300000	PRU	3.1719999999999997
E2	26300000	IPL	2.3369999999999997
E2	26300000	PVI	1.838
E2	26300000	PBE	1.838
E2	26100000	FCA	5.471
E2	26100000	PRU	3.979
E2	26100000	PVI	2.533
E2	26100000	IPL	2.038
E2	26100000	PBE	2.038
E2	26200000	FCA	5.457999999999999
E2	26200000	PRU	3.5740000000000003
E2	26200000	IPL	2.709
E2	26200000	PVI	2.044
E2	26200000	PBE	2.044
E2	26400000	FCA	5.45
E2	26400000	PRU	2.937
E2	26400000	PBE	1.939
E2	26400000	PVI	1.939
E2	26400000	IPL	2.405
E2	26500000	FCA	5.433000000000001
E2	26500000	PRU	3.05
E2	26500000	PBE	2.045
E2	26500000	PVI	2.045
E2	26500000	IPL	2.284
E2	26600000	FCA	5.476
E2	26600000	PRU	2.786
E2	26600000	PBE	2.017
E2	26600000	PVI	2.017
E2	26600000	IPL	2.429
E2	26700000	FCA	5.484
E2	26700000	PRU	2.673
E2	26700000	IPL	2.253
E2	26700000	PVI	1.951
E2	26700000	PBE	1.951
E2	26800000	FCA	5.448
E2	26800000	IPL	2.434
E2	26800000	PBE	2.091
E2	26800000	PVI	2.091
E2	26800000	PRU	3.5130000000000003
E2	26900000	FCA	5.441
E2	26900000	PRU	3.4750000000000005
E2	26900000	PBE	2.343
E2	26900000	PVI	2.116
E2	26900000	IPL	2.116
E2	27000000	FCA	5.531
E2	27000000	IPL	2.319
E2	27000000	PBE	2.004
E2	27000000	PVI	2.004
E2	27000000	PRU	3.4229999999999996
E2	27100000	FCA	5.516
E2	27100000	PRU	3.5999999999999996
E2	27100000	IPL	1.9189999999999998
E2	27100000	PVI	1.72
E2	27100000	PBE	1.72
E2	27200000	FCA	5.48
E2	27200000	PRU	3.324
E2	27200000	IPL	2.516
E2	27200000	PVI	1.9869999999999999
E2	27200000	PBE	1.9869999999999999
E2	27300000	FCA	5.516
E2	27300000	IPL	2.424
E2	27300000	PBE	2.0650000000000004
E2	27300000	PVI	2.0650000000000004
E2	27300000	PRU	3.258
E2	27400000	FCA	5.477
E2	27400000	IPL	2.7289999999999996
E2	27400000	PBE	2.144
E2	27400000	PVI	2.144
E2	27400000	PRU	3.485
E2	27500000	FCA	5.479
E2	27500000	IPL	2.573
E2	27500000	PBE	2.114
E2	27500000	PVI	2.114
E2	27500000	PRU	3.173
E2	27600000	FCA	5.434
E2	27600000	IPL	2.771
E2	27600000	PBE	2.229
E2	27600000	PVI	2.229
E2	27600000	PRU	3.641
E2	27800000	FCA	5.457999999999999
E2	27800000	IPL	2.5780000000000003
E2	27800000	PBE	1.856
E2	27800000	PVI	1.856
E2	27800000	PRU	3.2190000000000003
E2	27700000	FCA	5.414
E2	27700000	IPL	2.685
E2	27700000	PBE	2.008
E2	27700000	PVI	2.008
E2	27700000	PRU	3.2489999999999997
E2	27900000	FCA	5.487
E2	27900000	IPL	3.041
E2	27900000	PBE	2.535
E2	27900000	PVI	2.535
E2	27900000	PRU	3.93
E2	28000000	FCA	5.423
E2	28000000	IPL	2.1919999999999997
E2	28000000	PBE	1.9009999999999998
E2	28000000	PVI	1.9009999999999998
E2	28000000	PRU	3.324
E2	28100000	FCA	5.447
E2	28100000	PRU	3.438
E2	28100000	IPL	2.334
E2	28100000	PVI	1.8030000000000002
E2	28100000	PBE	1.8030000000000002
E2	28200000	FCA	5.476
E2	28200000	IPL	2.691
E2	28200000	PBE	1.871
E2	28200000	PVI	1.871
E2	28200000	PRU	3.1300000000000003
E2	28300000	FCA	5.515
E2	28300000	IPL	2.848
E2	28300000	PBE	2.274
E2	28300000	PVI	2.274
E2	28300000	PRU	3.4000000000000004
E2	28400000	FCA	5.971
E2	28400000	PRU	3.62
E2	28400000	PBE	2.168
E2	28400000	PVI	2.168
E2	28400000	IPL	2.685
E2	28600000	FCA	5.5120000000000005
E2	28600000	IPL	2.763
E2	28600000	PBE	2.217
E2	28600000	PVI	2.217
E2	28600000	PRU	3.4939999999999998
E2	28500000	FCA	5.471
E2	28500000	IPL	2.398
E2	28500000	PBE	1.902
E2	28500000	PVI	1.902
E2	28500000	PRU	3.39
E2	28700000	FCA	5.509
E2	28700000	IPL	2.838
E2	28700000	PBE	2.205
E2	28700000	PVI	2.205
E2	28700000	PRU	3.272
E2	28800000	FCA	5.665
E2	28800000	PVI	2.413
E2	28800000	PBE	2.073
E2	28800000	IPL	2.073
E2	28800000	PRU	3.283
E2	28900000	FCA	5.469
E2	28900000	PRU	3.034
E2	28900000	PBE	1.7680000000000002
E2	28900000	PVI	1.7680000000000002
E2	28900000	IPL	2.217
E2	29000000	FCA	5.525
E2	29000000	PRU	3.2259999999999995
E2	29000000	IPL	2.489
E2	29000000	PVI	1.9460000000000002
E2	29000000	PBE	1.9460000000000002
E2	29100000	FCA	5.48
E2	29100000	PRU	3.093
E2	29100000	PBE	1.905
E2	29100000	PVI	1.905
E2	29100000	IPL	2.412
E2	29600000	FCA	5.892
E2	29600000	PRU	3.483
E2	29600000	PBE	2.1870000000000003
E2	29600000	PVI	2.1870000000000003
E2	29600000	IPL	2.76
E2	29300000	FCA	5.64
E2	29300000	IPL	2.3890000000000002
E2	29300000	PBE	1.9689999999999999
E2	29300000	PVI	1.9689999999999999
E2	29300000	PRU	2.8649999999999998
E2	29200000	FCA	6.3149999999999995
E2	29200000	IPL	2.733
E2	29200000	PBE	2.1319999999999997
E2	29200000	PVI	2.1319999999999997
E2	29200000	PRU	3.359
E2	29500000	FCA	5.505
E2	29500000	PRU	2.823
E2	29500000	IPL	2.3689999999999998
E2	29500000	PVI	1.836
E2	29500000	PBE	1.836
E2	29400000	FCA	5.631
E2	29400000	IPL	2.3
E2	29400000	PBE	1.49
E2	29400000	PVI	1.49
E2	29400000	PRU	3.01
E2	29800000	FCA	5.479
E2	29800000	IPL	2.514
E2	29800000	PBE	1.892
E2	29800000	PVI	1.892
E2	29800000	PRU	3.0700000000000003
E2	29700000	FCA	5.514
E2	29700000	PRU	2.796
E2	29700000	IPL	2.322
E2	29700000	PVI	1.6400000000000001
E2	29700000	PBE	1.6400000000000001
E2	29900000	FCA	5.473
E2	29900000	IPL	2.657
E2	29900000	PBE	2.122
E2	29900000	PVI	2.122
E2	29900000	PRU	3.395
E2	30000000	FCA	5.4350000000000005
E2	30000000	PRU	3.147
E2	30000000	PBE	2.027
E2	30000000	PVI	2.027
E2	30000000	IPL	2.633
E2	30100000	FCA	5.449
E2	30100000	PRU	2.9690000000000003
E2	30100000	IPL	2.313
E2	30100000	PVI	1.864
E2	30100000	PBE	1.864
E2	30300000	FCA	5.521
E2	30300000	PRU	3.512
E2	30300000	PBE	2.072
E2	30300000	PVI	2.072
E2	30300000	IPL	2.628
E2	30200000	FCA	5.534
E2	30200000	PRU	3.404
E2	30200000	IPL	2.493
E2	30200000	PVI	2.081
E2	30200000	PBE	2.081
E2	30500000	FCA	5.4510000000000005
E2	30500000	IPL	2.742
E2	30500000	PBE	2.3
E2	30500000	PVI	2.3
E2	30500000	PRU	3.431
E2	30400000	FCA	5.46
E2	30400000	IPL	2.625
E2	30400000	PBE	1.9709999999999999
E2	30400000	PVI	1.9709999999999999
E2	30400000	PRU	3.517
E2	30700000	FCA	5.503
E2	30700000	PRU	3.087
E2	30700000	IPL	2.459
E2	30700000	PVI	2.1430000000000002
E2	30700000	PBE	2.1430000000000002
E2	30600000	FCA	5.476
E2	30600000	PRU	3.1350000000000002
E2	30600000	PBE	1.9060000000000001
E2	30600000	PVI	1.9060000000000001
E2	30600000	IPL	2.1479999999999997
E2	30800000	FCA	5.448
E2	30800000	PRU	3.279
E2	30800000	PBE	2.317
E2	30800000	PVI	2.317
E2	30800000	IPL	2.5260000000000002
E2	31000000	FCA	5.502
E2	31000000	IPL	2.452
E2	31000000	PBE	1.881
E2	31000000	PVI	1.881
E2	31000000	PRU	3.267
E2	30900000	FCA	5.588
E2	30900000	PRU	3.077
E2	30900000	PVI	2.239
E2	30900000	IPL	1.8399999999999999
E2	30900000	PBE	1.8399999999999999
E2	31100000	FCA	5.543
E2	31100000	PRU	3.2640000000000002
E2	31100000	IPL	2.6550000000000002
E2	31100000	PVI	2.13
E2	31100000	PBE	2.13
E2	31200000	FCA	6.0
E2	31200000	PRU	3.47
E2	31200000	IPL	2.613
E2	31200000	PVI	1.9689999999999999
E2	31200000	PBE	1.9689999999999999
E2	31300000	FCA	5.805
E2	31300000	PRU	3.2199999999999998
E2	31300000	IPL	2.324
E2	31300000	PVI	1.744
E2	31300000	PBE	1.744
E2	31400000	FCA	5.81
E2	31400000	PRU	3.5929999999999995
E2	31400000	IPL	2.64
E2	31400000	PVI	1.884
E2	31400000	PBE	1.884
E2	31500000	FCA	5.519
E2	31500000	PRU	2.8129999999999997
E2	31500000	PBE	1.6660000000000001
E2	31500000	PVI	1.6660000000000001
E2	31500000	IPL	2.25
E2	31600000	FCA	6.088
E2	31600000	IPL	2.535
E2	31600000	PBE	2.02
E2	31600000	PVI	2.02
E2	31600000	PRU	3.637
E2	31800000	FCA	5.5169999999999995
E2	31800000	PRU	3.032
E2	31800000	IPL	2.387
E2	31800000	PVI	1.8270000000000002
E2	31800000	PBE	1.8270000000000002
E2	31700000	FCA	5.545
E2	31700000	IPL	2.569
E2	31700000	PBE	1.809
E2	31700000	PVI	1.809
E2	31700000	PRU	3.206
E2	31900000	FCA	5.507
E2	31900000	PRU	2.8449999999999998
E2	31900000	IPL	2.19
E2	31900000	PVI	1.6480000000000001
E2	31900000	PBE	1.6480000000000001
E2	32100000	FCA	5.686
E2	32100000	IPL	2.384
E2	32100000	PBE	1.6209999999999998
E2	32100000	PVI	1.6209999999999998
E2	32100000	PRU	2.9530000000000003
E2	32000000	FCA	5.858
E2	32000000	PRU	3.47
E2	32000000	IPL	2.365
E2	32000000	PVI	1.722
E2	32000000	PBE	1.722
E2	32200000	FCA	5.888
E2	32200000	IPL	2.3539999999999996
E2	32200000	PBE	1.711
E2	32200000	PVI	1.711
E2	32200000	PRU	3.108
E2	32300000	FCA	6.215
E2	32300000	IPL	2.641
E2	32300000	PBE	1.92
E2	32300000	PVI	1.92
E2	32300000	PRU	3.443
E2	32400000	FCA	5.749
E2	32400000	PRU	3.108
E2	32400000	PBE	2.119
E2	32400000	PVI	2.119
E2	32400000	IPL	2.465
E2	32500000	FCA	5.925
E2	32500000	PRU	3.289
E2	32500000	IPL	2.501
E2	32500000	PVI	1.9140000000000001
E2	32500000	PBE	1.9140000000000001
E2	33000000	FCA	5.52
E2	33000000	IPL	2.241
E2	33000000	PBE	1.894
E2	33000000	PVI	1.894
E2	33000000	PRU	3.026
E2	32900000	FCA	6.082
E2	32900000	PRU	3.408
E2	32900000	PBE	2.008
E2	32900000	PVI	2.008
E2	32900000	IPL	2.63
E2	32600000	FCA	5.768
E2	32600000	IPL	2.513
E2	32600000	PBE	1.8079999999999998
E2	32600000	PVI	1.8079999999999998
E2	32600000	PRU	3.3070000000000004
E2	33100000	FCA	5.526
E2	33100000	PRU	3.1399999999999997
E2	33100000	PBE	2.048
E2	33100000	PVI	2.048
E2	33100000	IPL	2.348
E2	32800000	FCA	5.671
E2	32800000	PRU	3.1850000000000005
E2	32800000	IPL	2.5100000000000002
E2	32800000	PVI	1.9619999999999997
E2	32800000	PBE	1.9619999999999997
E2	32700000	FCA	5.464
E2	32700000	PRU	2.981
E2	32700000	IPL	2.432
E2	32700000	PVI	1.9609999999999999
E2	32700000	PBE	1.9609999999999999
E2	33200000	FCA	5.485
E2	33200000	IPL	2.289
E2	33200000	PBE	1.7590000000000001
E2	33200000	PVI	1.7590000000000001
E2	33200000	PRU	3.086
E2	33300000	FCA	5.617
E2	33300000	PRU	4.0969999999999995
E2	33300000	IPL	2.8529999999999998
E2	33300000	PVI	2.3609999999999998
E2	33300000	PBE	2.3609999999999998
E2	33500000	FCA	5.495
E2	33500000	PRU	3.27
E2	33500000	IPL	2.775
E2	33500000	PVI	2.174
E2	33500000	PBE	2.174
E2	33400000	FCA	5.516
E2	33400000	IPL	2.638
E2	33400000	PBE	2.053
E2	33400000	PVI	2.053
E2	33400000	PRU	3.3640000000000003
E2	33600000	FCA	5.538
E2	33600000	PRU	3.211
E2	33600000	IPL	2.608
E2	33600000	PVI	2.1149999999999998
E2	33600000	PBE	2.1149999999999998
E2	33700000	FCA	5.449
E2	33700000	PRU	3.182
E2	33700000	IPL	2.395
E2	33700000	PVI	1.828
E2	33700000	PBE	1.828
E2	33900000	FCA	5.465
E2	33900000	PRU	3.196
E2	33900000	PBE	1.9959999999999998
E2	33900000	PVI	1.9959999999999998
E2	33900000	IPL	2.5940000000000003
E2	34100000	FCA	5.4559999999999995
E2	34100000	IPL	2.723
E2	34100000	PBE	1.9709999999999999
E2	34100000	PVI	1.9709999999999999
E2	34100000	PRU	3.417
E2	34000000	FCA	5.503
E2	34000000	PRU	2.8850000000000002
E2	34000000	PBE	1.695
E2	34000000	PVI	1.695
E2	34000000	IPL	2.319
E2	33800000	FCA	5.553
E2	33800000	IPL	2.778
E2	33800000	PBE	2.145
E2	33800000	PVI	2.145
E2	33800000	PRU	3.4250000000000003
E2	34300000	FCA	5.446
E2	34300000	PRU	3.2099999999999995
E2	34300000	PBE	2.073
E2	34300000	PVI	2.073
E2	34300000	IPL	2.458
E2	34200000	FCA	5.47
E2	34200000	PRU	3.003
E2	34200000	IPL	2.329
E2	34200000	PVI	1.9300000000000002
E2	34200000	PBE	1.9300000000000002
E2	34400000	FCA	5.4719999999999995
E2	34400000	IPL	2.221
E2	34400000	PBE	1.7500000000000002
E2	34400000	PVI	1.7500000000000002
E2	34400000	PRU	3.258
E2	34500000	FCA	5.501
E2	34500000	PRU	3.306
E2	34500000	PBE	2.367
E2	34500000	PVI	2.367
E2	34500000	IPL	2.769
E2	34600000	FCA	5.445
E2	34600000	PRU	3.4450000000000003
E2	34600000	PBE	2.412
E2	34600000	PVI	2.412
E2	34600000	IPL	2.773
E2	34700000	FCA	5.444
E2	34700000	IPL	2.472
E2	34700000	PBE	1.822
E2	34700000	PVI	1.822
E2	34700000	PRU	3.01
E2	35000000	FCA	5.501
E2	35000000	IPL	2.379
E2	35000000	PBE	1.867
E2	35000000	PVI	1.867
E2	35000000	PRU	2.843
E2	34900000	FCA	5.453
E2	34900000	PRU	2.964
E2	34900000	PBE	2.06
E2	34900000	PVI	2.06
E2	34900000	IPL	2.637
E2	34800000	FCA	5.487
E2	34800000	IPL	2.508
E2	34800000	PBE	1.7319999999999998
E2	34800000	PVI	1.7319999999999998
E2	34800000	PRU	3.454
E2	35100000	FCA	5.489999999999999
E2	35100000	IPL	2.339
E2	35100000	PBE	1.8010000000000002
E2	35100000	PVI	1.8010000000000002
